sample,participant,scenario,wz,obs_T,fut_T,t_anchor,t_min,t_max,n_seg_frames,n_gaze_rows,seg_dir,gaze_file,split
P34_S2_noWarning_WZ3_s0006,P34,S2_noWarning,3,10,25,1773416312.459,1773416310.659,1773416317.459,57,69,aligned\P34_S2_noWarning_WZ3_s0006\seg,aligned\P34_S2_noWarning_WZ3_s0006\gaze.csv,val
P34_S2_noWarning_WZ3_s0007,P34,S2_noWarning,3,10,25,1773416312.659,1773416310.859,1773416317.659,57,67,aligned\P34_S2_noWarning_WZ3_s0007\seg,aligned\P34_S2_noWarning_WZ3_s0007\gaze.csv,val
P34_S2_noWarning_WZ3_s0008,P34,S2_noWarning,3,10,25,1773416312.859,1773416311.059,1773416317.859,58,67,aligned\P34_S2_noWarning_WZ3_s0008\seg,aligned\P34_S2_noWarning_WZ3_s0008\gaze.csv,val
P34_S2_noWarning_WZ3_s0009,P34,S2_noWarning,3,10,25,1773416313.059,1773416311.259,1773416318.059,59,69,aligned\P34_S2_noWarning_WZ3_s0009\seg,aligned\P34_S2_noWarning_WZ3_s0009\gaze.csv,val
P34_S2_noWarning_WZ3_s0010,P34,S2_noWarning,3,10,25,1773416313.259,1773416311.459,1773416318.259,60,69,aligned\P34_S2_noWarning_WZ3_s0010\seg,aligned\P34_S2_noWarning_WZ3_s0010\gaze.csv,val
P34_S2_noWarning_WZ3_s0011,P34,S2_noWarning,3,10,25,1773416313.459,1773416311.659,1773416318.459,59,67,aligned\P34_S2_noWarning_WZ3_s0011\seg,aligned\P34_S2_noWarning_WZ3_s0011\gaze.csv,val
P34_S2_noWarning_WZ3_s0012,P34,S2_noWarning,3,10,25,1773416313.659,1773416311.859,1773416318.659,59,68,aligned\P34_S2_noWarning_WZ3_s0012\seg,aligned\P34_S2_noWarning_WZ3_s0012\gaze.csv,val
P34_S2_noWarning_WZ3_s0013,P34,S2_noWarning,3,10,25,1773416313.859,1773416312.059,1773416318.859,60,69,aligned\P34_S2_noWarning_WZ3_s0013\seg,aligned\P34_S2_noWarning_WZ3_s0013\gaze.csv,val
P34_S2_noWarning_WZ3_s0014,P34,S2_noWarning,3,10,25,1773416314.059,1773416312.259,1773416319.059,60,69,aligned\P34_S2_noWarning_WZ3_s0014\seg,aligned\P34_S2_noWarning_WZ3_s0014\gaze.csv,val
P34_S2_noWarning_WZ3_s0015,P34,S2_noWarning,3,10,25,1773416314.259,1773416312.459,1773416319.259,59,68,aligned\P34_S2_noWarning_WZ3_s0015\seg,aligned\P34_S2_noWarning_WZ3_s0015\gaze.csv,val
P34_S2_noWarning_WZ3_s0016,P34,S2_noWarning,3,10,25,1773416314.459,1773416312.659,1773416319.459,60,68,aligned\P34_S2_noWarning_WZ3_s0016\seg,aligned\P34_S2_noWarning_WZ3_s0016\gaze.csv,val
P34_S2_noWarning_WZ3_s0017,P34,S2_noWarning,3,10,25,1773416314.659,1773416312.859,1773416319.659,60,68,aligned\P34_S2_noWarning_WZ3_s0017\seg,aligned\P34_S2_noWarning_WZ3_s0017\gaze.csv,val
P34_S2_noWarning_WZ3_s0018,P34,S2_noWarning,3,10,25,1773416314.859,1773416313.059,1773416319.859,61,69,aligned\P34_S2_noWarning_WZ3_s0018\seg,aligned\P34_S2_noWarning_WZ3_s0018\gaze.csv,val
P34_S2_noWarning_WZ3_s0019,P34,S2_noWarning,3,10,25,1773416315.059,1773416313.259,1773416320.059,61,69,aligned\P34_S2_noWarning_WZ3_s0019\seg,aligned\P34_S2_noWarning_WZ3_s0019\gaze.csv,val
P34_S2_noWarning_WZ3_s0020,P34,S2_noWarning,3,10,25,1773416315.259,1773416313.459,1773416320.259,60,68,aligned\P34_S2_noWarning_WZ3_s0020\seg,aligned\P34_S2_noWarning_WZ3_s0020\gaze.csv,val
P34_S2_noWarning_WZ3_s0021,P34,S2_noWarning,3,10,25,1773416315.459,1773416313.659,1773416320.459,61,69,aligned\P34_S2_noWarning_WZ3_s0021\seg,aligned\P34_S2_noWarning_WZ3_s0021\gaze.csv,val
P34_S2_noWarning_WZ3_s0022,P34,S2_noWarning,3,10,25,1773416315.659,1773416313.859,1773416320.659,61,68,aligned\P34_S2_noWarning_WZ3_s0022\seg,aligned\P34_S2_noWarning_WZ3_s0022\gaze.csv,val
P34_S2_noWarning_WZ3_s0023,P34,S2_noWarning,3,10,25,1773416315.859,1773416314.059,1773416320.859,61,68,aligned\P34_S2_noWarning_WZ3_s0023\seg,aligned\P34_S2_noWarning_WZ3_s0023\gaze.csv,val
P34_S2_noWarning_WZ3_s0024,P34,S2_noWarning,3,10,25,1773416316.059,1773416314.259,1773416321.059,62,69,aligned\P34_S2_noWarning_WZ3_s0024\seg,aligned\P34_S2_noWarning_WZ3_s0024\gaze.csv,val
P34_S2_noWarning_WZ3_s0025,P34,S2_noWarning,3,10,25,1773416316.259,1773416314.459,1773416321.259,62,68,aligned\P34_S2_noWarning_WZ3_s0025\seg,aligned\P34_S2_noWarning_WZ3_s0025\gaze.csv,val
P34_S2_noWarning_WZ3_s0026,P34,S2_noWarning,3,10,25,1773416316.459,1773416314.659,1773416321.459,63,69,aligned\P34_S2_noWarning_WZ3_s0026\seg,aligned\P34_S2_noWarning_WZ3_s0026\gaze.csv,val
P34_S2_noWarning_WZ3_s0027,P34,S2_noWarning,3,10,25,1773416316.659,1773416314.859,1773416321.659,63,69,aligned\P34_S2_noWarning_WZ3_s0027\seg,aligned\P34_S2_noWarning_WZ3_s0027\gaze.csv,val
P34_S2_noWarning_WZ3_s0028,P34,S2_noWarning,3,10,25,1773416316.859,1773416315.059,1773416321.859,62,68,aligned\P34_S2_noWarning_WZ3_s0028\seg,aligned\P34_S2_noWarning_WZ3_s0028\gaze.csv,val
P34_S2_noWarning_WZ3_s0029,P34,S2_noWarning,3,10,25,1773416317.059,1773416315.259,1773416322.059,61,69,aligned\P34_S2_noWarning_WZ3_s0029\seg,aligned\P34_S2_noWarning_WZ3_s0029\gaze.csv,val
P34_S2_noWarning_WZ3_s0030,P34,S2_noWarning,3,10,25,1773416317.259,1773416315.459,1773416322.259,60,69,aligned\P34_S2_noWarning_WZ3_s0030\seg,aligned\P34_S2_noWarning_WZ3_s0030\gaze.csv,val
P34_S2_noWarning_WZ3_s0031,P34,S2_noWarning,3,10,25,1773416317.459,1773416315.659,1773416322.459,61,69,aligned\P34_S2_noWarning_WZ3_s0031\seg,aligned\P34_S2_noWarning_WZ3_s0031\gaze.csv,val
P34_S2_noWarning_WZ3_s0032,P34,S2_noWarning,3,10,25,1773416317.659,1773416315.859,1773416322.659,61,68,aligned\P34_S2_noWarning_WZ3_s0032\seg,aligned\P34_S2_noWarning_WZ3_s0032\gaze.csv,val
P34_S2_noWarning_WZ3_s0033,P34,S2_noWarning,3,10,25,1773416317.859,1773416316.059,1773416322.859,61,69,aligned\P34_S2_noWarning_WZ3_s0033\seg,aligned\P34_S2_noWarning_WZ3_s0033\gaze.csv,val
P34_S2_noWarning_WZ3_s0034,P34,S2_noWarning,3,10,25,1773416318.059,1773416316.259,1773416323.059,60,68,aligned\P34_S2_noWarning_WZ3_s0034\seg,aligned\P34_S2_noWarning_WZ3_s0034\gaze.csv,val
P34_S2_noWarning_WZ3_s0035,P34,S2_noWarning,3,10,25,1773416318.259,1773416316.459,1773416323.259,60,69,aligned\P34_S2_noWarning_WZ3_s0035\seg,aligned\P34_S2_noWarning_WZ3_s0035\gaze.csv,val
P34_S2_noWarning_WZ3_s0036,P34,S2_noWarning,3,10,25,1773416318.459,1773416316.659,1773416323.459,61,69,aligned\P34_S2_noWarning_WZ3_s0036\seg,aligned\P34_S2_noWarning_WZ3_s0036\gaze.csv,val
P34_S2_noWarning_WZ3_s0037,P34,S2_noWarning,3,10,25,1773416318.659,1773416316.859,1773416323.659,61,69,aligned\P34_S2_noWarning_WZ3_s0037\seg,aligned\P34_S2_noWarning_WZ3_s0037\gaze.csv,val
P34_S2_noWarning_WZ3_s0038,P34,S2_noWarning,3,10,25,1773416318.859,1773416317.059,1773416323.859,61,69,aligned\P34_S2_noWarning_WZ3_s0038\seg,aligned\P34_S2_noWarning_WZ3_s0038\gaze.csv,val
P34_S2_noWarning_WZ3_s0039,P34,S2_noWarning,3,10,25,1773416319.059,1773416317.259,1773416324.059,61,69,aligned\P34_S2_noWarning_WZ3_s0039\seg,aligned\P34_S2_noWarning_WZ3_s0039\gaze.csv,val
P34_S2_noWarning_WZ3_s0040,P34,S2_noWarning,3,10,25,1773416319.259,1773416317.459,1773416324.259,60,69,aligned\P34_S2_noWarning_WZ3_s0040\seg,aligned\P34_S2_noWarning_WZ3_s0040\gaze.csv,val
P34_S2_noWarning_WZ3_s0041,P34,S2_noWarning,3,10,25,1773416319.459,1773416317.659,1773416324.459,60,69,aligned\P34_S2_noWarning_WZ3_s0041\seg,aligned\P34_S2_noWarning_WZ3_s0041\gaze.csv,val
P34_S2_noWarning_WZ3_s0042,P34,S2_noWarning,3,10,25,1773416319.659,1773416317.859,1773416324.659,59,69,aligned\P34_S2_noWarning_WZ3_s0042\seg,aligned\P34_S2_noWarning_WZ3_s0042\gaze.csv,val
P34_S2_noWarning_WZ3_s0043,P34,S2_noWarning,3,10,25,1773416319.859,1773416318.059,1773416324.859,57,68,aligned\P34_S2_noWarning_WZ3_s0043\seg,aligned\P34_S2_noWarning_WZ3_s0043\gaze.csv,val
P34_S2_noWarning_WZ3_s0044,P34,S2_noWarning,3,10,25,1773416320.059,1773416318.259,1773416325.059,57,69,aligned\P34_S2_noWarning_WZ3_s0044\seg,aligned\P34_S2_noWarning_WZ3_s0044\gaze.csv,val
P34_S2_noWarning_WZ3_s0045,P34,S2_noWarning,3,10,25,1773416320.259,1773416318.459,1773416325.259,58,69,aligned\P34_S2_noWarning_WZ3_s0045\seg,aligned\P34_S2_noWarning_WZ3_s0045\gaze.csv,val
P34_S2_noWarning_WZ3_s0046,P34,S2_noWarning,3,10,25,1773416320.459,1773416318.659,1773416325.459,58,69,aligned\P34_S2_noWarning_WZ3_s0046\seg,aligned\P34_S2_noWarning_WZ3_s0046\gaze.csv,val
P34_S2_noWarning_WZ3_s0047,P34,S2_noWarning,3,10,25,1773416320.659,1773416318.859,1773416325.659,58,69,aligned\P34_S2_noWarning_WZ3_s0047\seg,aligned\P34_S2_noWarning_WZ3_s0047\gaze.csv,val
P34_S2_noWarning_WZ3_s0048,P34,S2_noWarning,3,10,25,1773416320.859,1773416319.059,1773416325.859,58,68,aligned\P34_S2_noWarning_WZ3_s0048\seg,aligned\P34_S2_noWarning_WZ3_s0048\gaze.csv,val
P34_S3_rainy_WZ3_s0000,P34,S3_rainy,3,10,25,1773417045.963,1773417044.163,1773417050.963,60,68,aligned\P34_S3_rainy_WZ3_s0000\seg,aligned\P34_S3_rainy_WZ3_s0000\gaze.csv,val
P34_S3_rainy_WZ3_s0001,P34,S3_rainy,3,10,25,1773417046.163,1773417044.363,1773417051.163,60,69,aligned\P34_S3_rainy_WZ3_s0001\seg,aligned\P34_S3_rainy_WZ3_s0001\gaze.csv,val
P34_S3_rainy_WZ3_s0002,P34,S3_rainy,3,10,25,1773417046.363,1773417044.563,1773417051.363,61,68,aligned\P34_S3_rainy_WZ3_s0002\seg,aligned\P34_S3_rainy_WZ3_s0002\gaze.csv,val
P34_S3_rainy_WZ3_s0003,P34,S3_rainy,3,10,25,1773417046.563,1773417044.763,1773417051.563,59,68,aligned\P34_S3_rainy_WZ3_s0003\seg,aligned\P34_S3_rainy_WZ3_s0003\gaze.csv,val
P34_S3_rainy_WZ3_s0004,P34,S3_rainy,3,10,25,1773417046.763,1773417044.963,1773417051.763,58,68,aligned\P34_S3_rainy_WZ3_s0004\seg,aligned\P34_S3_rainy_WZ3_s0004\gaze.csv,val
P34_S3_rainy_WZ3_s0005,P34,S3_rainy,3,10,25,1773417046.963,1773417045.163,1773417051.963,59,68,aligned\P34_S3_rainy_WZ3_s0005\seg,aligned\P34_S3_rainy_WZ3_s0005\gaze.csv,val
P34_S3_rainy_WZ3_s0006,P34,S3_rainy,3,10,25,1773417047.163,1773417045.363,1773417052.163,60,67,aligned\P34_S3_rainy_WZ3_s0006\seg,aligned\P34_S3_rainy_WZ3_s0006\gaze.csv,val
P34_S3_rainy_WZ3_s0007,P34,S3_rainy,3,10,25,1773417047.363,1773417045.563,1773417052.363,60,68,aligned\P34_S3_rainy_WZ3_s0007\seg,aligned\P34_S3_rainy_WZ3_s0007\gaze.csv,val
P34_S3_rainy_WZ3_s0008,P34,S3_rainy,3,10,25,1773417047.563,1773417045.763,1773417052.563,59,68,aligned\P34_S3_rainy_WZ3_s0008\seg,aligned\P34_S3_rainy_WZ3_s0008\gaze.csv,val
P34_S3_rainy_WZ3_s0009,P34,S3_rainy,3,10,25,1773417047.763,1773417045.963,1773417052.763,59,68,aligned\P34_S3_rainy_WZ3_s0009\seg,aligned\P34_S3_rainy_WZ3_s0009\gaze.csv,val
P34_S3_rainy_WZ3_s0010,P34,S3_rainy,3,10,25,1773417047.963,1773417046.163,1773417052.963,59,68,aligned\P34_S3_rainy_WZ3_s0010\seg,aligned\P34_S3_rainy_WZ3_s0010\gaze.csv,val
P34_S3_rainy_WZ3_s0011,P34,S3_rainy,3,10,25,1773417048.163,1773417046.363,1773417053.163,59,68,aligned\P34_S3_rainy_WZ3_s0011\seg,aligned\P34_S3_rainy_WZ3_s0011\gaze.csv,val
P34_S3_rainy_WZ3_s0012,P34,S3_rainy,3,10,25,1773417048.363,1773417046.563,1773417053.363,59,68,aligned\P34_S3_rainy_WZ3_s0012\seg,aligned\P34_S3_rainy_WZ3_s0012\gaze.csv,val
P34_S3_rainy_WZ3_s0013,P34,S3_rainy,3,10,25,1773417048.563,1773417046.763,1773417053.563,59,67,aligned\P34_S3_rainy_WZ3_s0013\seg,aligned\P34_S3_rainy_WZ3_s0013\gaze.csv,val
P34_S3_rainy_WZ3_s0014,P34,S3_rainy,3,10,25,1773417048.763,1773417046.963,1773417053.763,59,68,aligned\P34_S3_rainy_WZ3_s0014\seg,aligned\P34_S3_rainy_WZ3_s0014\gaze.csv,val
P34_S3_rainy_WZ3_s0015,P34,S3_rainy,3,10,25,1773417048.963,1773417047.163,1773417053.963,58,68,aligned\P34_S3_rainy_WZ3_s0015\seg,aligned\P34_S3_rainy_WZ3_s0015\gaze.csv,val
P34_S3_rainy_WZ3_s0016,P34,S3_rainy,3,10,25,1773417049.163,1773417047.363,1773417054.163,59,68,aligned\P34_S3_rainy_WZ3_s0016\seg,aligned\P34_S3_rainy_WZ3_s0016\gaze.csv,val
P34_S3_rainy_WZ3_s0017,P34,S3_rainy,3,10,25,1773417049.363,1773417047.563,1773417054.363,60,67,aligned\P34_S3_rainy_WZ3_s0017\seg,aligned\P34_S3_rainy_WZ3_s0017\gaze.csv,val
P34_S3_rainy_WZ3_s0018,P34,S3_rainy,3,10,25,1773417049.563,1773417047.763,1773417054.563,60,68,aligned\P34_S3_rainy_WZ3_s0018\seg,aligned\P34_S3_rainy_WZ3_s0018\gaze.csv,val
P34_S3_rainy_WZ3_s0019,P34,S3_rainy,3,10,25,1773417049.763,1773417047.963,1773417054.763,60,68,aligned\P34_S3_rainy_WZ3_s0019\seg,aligned\P34_S3_rainy_WZ3_s0019\gaze.csv,val
P34_S3_rainy_WZ3_s0020,P34,S3_rainy,3,10,25,1773417049.963,1773417048.163,1773417054.963,59,69,aligned\P34_S3_rainy_WZ3_s0020\seg,aligned\P34_S3_rainy_WZ3_s0020\gaze.csv,val
P34_S3_rainy_WZ3_s0021,P34,S3_rainy,3,10,25,1773417050.163,1773417048.363,1773417055.163,58,68,aligned\P34_S3_rainy_WZ3_s0021\seg,aligned\P34_S3_rainy_WZ3_s0021\gaze.csv,val
P34_S4_curve_WZ3_s0000,P34,S4_curve,3,10,25,1773415890.081,1773415888.281,1773415895.081,68,68,aligned\P34_S4_curve_WZ3_s0000\seg,aligned\P34_S4_curve_WZ3_s0000\gaze.csv,val
P34_S4_curve_WZ3_s0001,P34,S4_curve,3,10,25,1773415890.281,1773415888.481,1773415895.281,68,69,aligned\P34_S4_curve_WZ3_s0001\seg,aligned\P34_S4_curve_WZ3_s0001\gaze.csv,val
P34_S4_curve_WZ3_s0002,P34,S4_curve,3,10,25,1773415890.481,1773415888.681,1773415895.481,68,68,aligned\P34_S4_curve_WZ3_s0002\seg,aligned\P34_S4_curve_WZ3_s0002\gaze.csv,val
P34_S4_curve_WZ3_s0003,P34,S4_curve,3,10,25,1773415890.681,1773415888.881,1773415895.681,68,68,aligned\P34_S4_curve_WZ3_s0003\seg,aligned\P34_S4_curve_WZ3_s0003\gaze.csv,val
P34_S4_curve_WZ3_s0004,P34,S4_curve,3,10,25,1773415890.881,1773415889.081,1773415895.881,68,68,aligned\P34_S4_curve_WZ3_s0004\seg,aligned\P34_S4_curve_WZ3_s0004\gaze.csv,val
P34_S4_curve_WZ3_s0005,P34,S4_curve,3,10,25,1773415891.081,1773415889.281,1773415896.081,68,68,aligned\P34_S4_curve_WZ3_s0005\seg,aligned\P34_S4_curve_WZ3_s0005\gaze.csv,val
P34_S4_curve_WZ3_s0006,P34,S4_curve,3,10,25,1773415891.281,1773415889.481,1773415896.281,68,68,aligned\P34_S4_curve_WZ3_s0006\seg,aligned\P34_S4_curve_WZ3_s0006\gaze.csv,val
P34_S4_curve_WZ3_s0007,P34,S4_curve,3,10,25,1773415891.481,1773415889.681,1773415896.481,68,68,aligned\P34_S4_curve_WZ3_s0007\seg,aligned\P34_S4_curve_WZ3_s0007\gaze.csv,val
P34_S4_curve_WZ3_s0008,P34,S4_curve,3,10,25,1773415891.681,1773415889.881,1773415896.681,68,67,aligned\P34_S4_curve_WZ3_s0008\seg,aligned\P34_S4_curve_WZ3_s0008\gaze.csv,val
P34_S4_curve_WZ3_s0009,P34,S4_curve,3,10,25,1773415891.881,1773415890.081,1773415896.881,68,68,aligned\P34_S4_curve_WZ3_s0009\seg,aligned\P34_S4_curve_WZ3_s0009\gaze.csv,val
P34_S4_curve_WZ3_s0010,P34,S4_curve,3,10,25,1773415892.081,1773415890.281,1773415897.081,68,68,aligned\P34_S4_curve_WZ3_s0010\seg,aligned\P34_S4_curve_WZ3_s0010\gaze.csv,val
P34_S4_curve_WZ3_s0011,P34,S4_curve,3,10,25,1773415892.281,1773415890.481,1773415897.281,68,68,aligned\P34_S4_curve_WZ3_s0011\seg,aligned\P34_S4_curve_WZ3_s0011\gaze.csv,val
P34_S4_curve_WZ3_s0012,P34,S4_curve,3,10,25,1773415892.481,1773415890.681,1773415897.481,68,68,aligned\P34_S4_curve_WZ3_s0012\seg,aligned\P34_S4_curve_WZ3_s0012\gaze.csv,val
P34_S4_curve_WZ3_s0013,P34,S4_curve,3,10,25,1773415892.681,1773415890.881,1773415897.681,68,69,aligned\P34_S4_curve_WZ3_s0013\seg,aligned\P34_S4_curve_WZ3_s0013\gaze.csv,val
P34_S4_curve_WZ3_s0014,P34,S4_curve,3,10,25,1773415892.881,1773415891.081,1773415897.881,68,68,aligned\P34_S4_curve_WZ3_s0014\seg,aligned\P34_S4_curve_WZ3_s0014\gaze.csv,val
P34_S4_curve_WZ3_s0015,P34,S4_curve,3,10,25,1773415893.081,1773415891.281,1773415898.081,68,68,aligned\P34_S4_curve_WZ3_s0015\seg,aligned\P34_S4_curve_WZ3_s0015\gaze.csv,val
P34_S4_curve_WZ3_s0016,P34,S4_curve,3,10,25,1773415893.281,1773415891.481,1773415898.281,68,68,aligned\P34_S4_curve_WZ3_s0016\seg,aligned\P34_S4_curve_WZ3_s0016\gaze.csv,val
P34_S4_curve_WZ3_s0017,P34,S4_curve,3,10,25,1773415893.481,1773415891.681,1773415898.481,67,69,aligned\P34_S4_curve_WZ3_s0017\seg,aligned\P34_S4_curve_WZ3_s0017\gaze.csv,val
P34_S4_curve_WZ3_s0018,P34,S4_curve,3,10,25,1773415893.681,1773415891.881,1773415898.681,67,68,aligned\P34_S4_curve_WZ3_s0018\seg,aligned\P34_S4_curve_WZ3_s0018\gaze.csv,val
P34_S4_curve_WZ3_s0019,P34,S4_curve,3,10,25,1773415893.881,1773415892.081,1773415898.881,67,68,aligned\P34_S4_curve_WZ3_s0019\seg,aligned\P34_S4_curve_WZ3_s0019\gaze.csv,val
P34_S4_curve_WZ3_s0020,P34,S4_curve,3,10,25,1773415894.081,1773415892.281,1773415899.081,67,68,aligned\P34_S4_curve_WZ3_s0020\seg,aligned\P34_S4_curve_WZ3_s0020\gaze.csv,val
P34_S4_curve_WZ3_s0021,P34,S4_curve,3,10,25,1773415894.281,1773415892.481,1773415899.281,67,68,aligned\P34_S4_curve_WZ3_s0021\seg,aligned\P34_S4_curve_WZ3_s0021\gaze.csv,val
P34_S4_curve_WZ3_s0022,P34,S4_curve,3,10,25,1773415894.481,1773415892.681,1773415899.481,67,68,aligned\P34_S4_curve_WZ3_s0022\seg,aligned\P34_S4_curve_WZ3_s0022\gaze.csv,val
P34_S4_curve_WZ3_s0023,P34,S4_curve,3,10,25,1773415894.681,1773415892.881,1773415899.681,67,68,aligned\P34_S4_curve_WZ3_s0023\seg,aligned\P34_S4_curve_WZ3_s0023\gaze.csv,val
P34_S4_curve_WZ3_s0024,P34,S4_curve,3,10,25,1773415894.881,1773415893.081,1773415899.881,67,68,aligned\P34_S4_curve_WZ3_s0024\seg,aligned\P34_S4_curve_WZ3_s0024\gaze.csv,val
P34_S4_curve_WZ3_s0025,P34,S4_curve,3,10,25,1773415895.081,1773415893.281,1773415900.081,66,68,aligned\P34_S4_curve_WZ3_s0025\seg,aligned\P34_S4_curve_WZ3_s0025\gaze.csv,val
P34_S4_curve_WZ3_s0026,P34,S4_curve,3,10,25,1773415895.281,1773415893.481,1773415900.281,67,68,aligned\P34_S4_curve_WZ3_s0026\seg,aligned\P34_S4_curve_WZ3_s0026\gaze.csv,val
P34_S4_curve_WZ3_s0027,P34,S4_curve,3,10,25,1773415895.481,1773415893.681,1773415900.481,66,68,aligned\P34_S4_curve_WZ3_s0027\seg,aligned\P34_S4_curve_WZ3_s0027\gaze.csv,val
P34_S4_curve_WZ3_s0028,P34,S4_curve,3,10,25,1773415895.681,1773415893.881,1773415900.681,67,68,aligned\P34_S4_curve_WZ3_s0028\seg,aligned\P34_S4_curve_WZ3_s0028\gaze.csv,val
P34_S4_curve_WZ3_s0029,P34,S4_curve,3,10,25,1773415895.881,1773415894.081,1773415900.881,67,68,aligned\P34_S4_curve_WZ3_s0029\seg,aligned\P34_S4_curve_WZ3_s0029\gaze.csv,val
P34_S4_curve_WZ3_s0030,P34,S4_curve,3,10,25,1773415896.081,1773415894.281,1773415901.081,67,68,aligned\P34_S4_curve_WZ3_s0030\seg,aligned\P34_S4_curve_WZ3_s0030\gaze.csv,val
P34_S4_curve_WZ3_s0031,P34,S4_curve,3,10,25,1773415896.281,1773415894.481,1773415901.281,67,68,aligned\P34_S4_curve_WZ3_s0031\seg,aligned\P34_S4_curve_WZ3_s0031\gaze.csv,val
P34_S4_curve_WZ3_s0032,P34,S4_curve,3,10,25,1773415896.481,1773415894.681,1773415901.481,67,68,aligned\P34_S4_curve_WZ3_s0032\seg,aligned\P34_S4_curve_WZ3_s0032\gaze.csv,val
P34_S4_curve_WZ3_s0033,P34,S4_curve,3,10,25,1773415896.681,1773415894.881,1773415901.681,67,68,aligned\P34_S4_curve_WZ3_s0033\seg,aligned\P34_S4_curve_WZ3_s0033\gaze.csv,val
P34_S4_curve_WZ3_s0034,P34,S4_curve,3,10,25,1773415896.881,1773415895.081,1773415901.881,67,68,aligned\P34_S4_curve_WZ3_s0034\seg,aligned\P34_S4_curve_WZ3_s0034\gaze.csv,val
P34_S4_curve_WZ3_s0035,P34,S4_curve,3,10,25,1773415897.081,1773415895.281,1773415902.081,67,68,aligned\P34_S4_curve_WZ3_s0035\seg,aligned\P34_S4_curve_WZ3_s0035\gaze.csv,val
P34_S4_curve_WZ3_s0036,P34,S4_curve,3,10,25,1773415897.281,1773415895.481,1773415902.281,66,68,aligned\P34_S4_curve_WZ3_s0036\seg,aligned\P34_S4_curve_WZ3_s0036\gaze.csv,val
P34_S4_curve_WZ3_s0037,P34,S4_curve,3,10,25,1773415897.481,1773415895.681,1773415902.481,66,68,aligned\P34_S4_curve_WZ3_s0037\seg,aligned\P34_S4_curve_WZ3_s0037\gaze.csv,val
P34_S4_curve_WZ3_s0038,P34,S4_curve,3,10,25,1773415897.681,1773415895.881,1773415902.681,67,68,aligned\P34_S4_curve_WZ3_s0038\seg,aligned\P34_S4_curve_WZ3_s0038\gaze.csv,val
P34_S4_curve_WZ3_s0039,P34,S4_curve,3,10,25,1773415897.881,1773415896.081,1773415902.881,67,68,aligned\P34_S4_curve_WZ3_s0039\seg,aligned\P34_S4_curve_WZ3_s0039\gaze.csv,val
P34_S4_curve_WZ3_s0040,P34,S4_curve,3,10,25,1773415898.081,1773415896.281,1773415903.081,66,68,aligned\P34_S4_curve_WZ3_s0040\seg,aligned\P34_S4_curve_WZ3_s0040\gaze.csv,val
P34_S4_curve_WZ3_s0041,P34,S4_curve,3,10,25,1773415898.281,1773415896.481,1773415903.281,66,68,aligned\P34_S4_curve_WZ3_s0041\seg,aligned\P34_S4_curve_WZ3_s0041\gaze.csv,val
P34_S4_curve_WZ3_s0042,P34,S4_curve,3,10,25,1773415898.481,1773415896.681,1773415903.481,66,69,aligned\P34_S4_curve_WZ3_s0042\seg,aligned\P34_S4_curve_WZ3_s0042\gaze.csv,val
P34_S4_curve_WZ3_s0043,P34,S4_curve,3,10,25,1773415898.681,1773415896.881,1773415903.681,66,68,aligned\P34_S4_curve_WZ3_s0043\seg,aligned\P34_S4_curve_WZ3_s0043\gaze.csv,val
P34_S4_curve_WZ3_s0044,P34,S4_curve,3,10,25,1773415898.881,1773415897.081,1773415903.881,66,68,aligned\P34_S4_curve_WZ3_s0044\seg,aligned\P34_S4_curve_WZ3_s0044\gaze.csv,val
P34_S4_curve_WZ3_s0045,P34,S4_curve,3,10,25,1773415899.081,1773415897.281,1773415904.081,66,68,aligned\P34_S4_curve_WZ3_s0045\seg,aligned\P34_S4_curve_WZ3_s0045\gaze.csv,val
P34_S4_curve_WZ3_s0046,P34,S4_curve,3,10,25,1773415899.281,1773415897.481,1773415904.281,66,68,aligned\P34_S4_curve_WZ3_s0046\seg,aligned\P34_S4_curve_WZ3_s0046\gaze.csv,val
P34_S4_curve_WZ3_s0047,P34,S4_curve,3,10,25,1773415899.481,1773415897.681,1773415904.481,66,68,aligned\P34_S4_curve_WZ3_s0047\seg,aligned\P34_S4_curve_WZ3_s0047\gaze.csv,val
P34_S4_curve_WZ3_s0048,P34,S4_curve,3,10,25,1773415899.681,1773415897.881,1773415904.681,66,68,aligned\P34_S4_curve_WZ3_s0048\seg,aligned\P34_S4_curve_WZ3_s0048\gaze.csv,val
P34_S4_curve_WZ3_s0049,P34,S4_curve,3,10,25,1773415899.881,1773415898.081,1773415904.881,66,68,aligned\P34_S4_curve_WZ3_s0049\seg,aligned\P34_S4_curve_WZ3_s0049\gaze.csv,val
P34_S4_curve_WZ3_s0050,P34,S4_curve,3,10,25,1773415900.081,1773415898.281,1773415905.081,66,68,aligned\P34_S4_curve_WZ3_s0050\seg,aligned\P34_S4_curve_WZ3_s0050\gaze.csv,val
P34_S4_curve_WZ3_s0051,P34,S4_curve,3,10,25,1773415900.281,1773415898.481,1773415905.281,67,68,aligned\P34_S4_curve_WZ3_s0051\seg,aligned\P34_S4_curve_WZ3_s0051\gaze.csv,val
P34_S4_curve_WZ3_s0052,P34,S4_curve,3,10,25,1773415900.481,1773415898.681,1773415905.481,67,68,aligned\P34_S4_curve_WZ3_s0052\seg,aligned\P34_S4_curve_WZ3_s0052\gaze.csv,val
